time_s,x_m,y_m,error,line_seen,steering_rad_s,deviation_m,progress_m
0.1,0.44217202016525037,0.01653242053607847,-0.39534087016101405,True,0.7906817403220281,0.007465464134192398,0.016877579867998094
0.2,0.4395430204519755,0.026542992806934042,-0.4909762991954773,True,1.077588027425418,0.009554992292000698,0.027367095169849698
0.30000000000000004,0.4392226041337578,0.03682736166313181,-0.38374011492291066,True,0.6602440455732547,0.009202092668933114,0.0376504006327516
0.4,0.4353757150531381,0.04692724710842158,-0.4554767533490937,True,0.9826901451243705,0.01199610039121285,0.04851215238710238
0.5,0.43382452906494784,0.057159370427155805,-0.30295272230756104,True,0.4533814135735894,0.01242216837949956,0.05939448029819472
0.6000000000000001,0.4298919426705823,0.06704176000881486,-0.35324571883711664,True,0.7567844342037888,0.014805642841469742,0.06976009215094936
0.7000000000000001,0.42873839621048504,0.07769198618082018,-0.2345295606165171,True,0.3503429630124347,0.014235649436938374,0.08108505618419315
0.8,0.4250662835046677,0.08746107598912779,-0.3311944163007993,True,0.7590536882858808,0.01593134865027851,0.09138282932137587
0.9,0.4236761676410418,0.09768608316214143,-0.24939275828955548,True,0.4169838585678671,0.015139822734716857,0.10234676228881101
1.0,0.4194774379582809,0.107223729437408,-0.344590791399302,True,0.7843796159083505,0.016951261549728126,0.11260905817425848
1.1,0.4177527348191504,0.11743113255368487,-0.2526597257780054,True,0.41338838593471416,0.015968821914469942,0.123635810387692
1.2000000000000002,0.4134670179499067,0.12702355407023305,-0.35798716649780477,True,0.8213017737154089,0.01739908591558128,0.13404428119379896
1.3,0.4111567104214731,0.13706234647456553,-0.2810987279072385,True,0.48530901722391073,0.01649898777979091,0.1450552734458288
1.4000000000000001,0.4056267188692075,0.14613924725918442,-0.3663046505151768,True,0.8178152236382918,0.018817829261666894,0.15542802180891346
1.5,0.40233533677510686,0.15616694086213956,-0.24577755182737393,True,0.371028004966945,0.018312372530173905,0.1667893852469089
1.6,0.3964703864914372,0.16497164152350777,-0.3226765382242414,True,0.7222520628453504,0.020557233755267877,0.17801889559486517
1.7000000000000002,0.3929661528004495,0.17498637207471188,-0.20872168559001303,True,0.30348851854579767,0.019731299498821398,0.18859681194820732
1.8,0.38738300344623694,0.1837982260438388,-0.3061865500028044,True,0.7098379644184003,0.021167779200460334,0.1998374883702092
1.9000000000000001,0.38389619079823795,0.1935341339742984,-0.23055274119103905,True,0.38547167357031276,0.019988924452626306,0.21011153660623294
2.0,0.378086495791464,0.2022268582667827,-0.33788433788433786,True,0.7831002724619746,0.02114551775371334,0.22140472643724762
2.1,0.3740112749277735,0.21168088679838726,-0.2738654147104851,True,0.4837119062471174,0.020171091375582994,0.23165346166642853
2.2,0.36701946407791464,0.21975598972549412,-0.3578042328042328,True,0.7995472837022133,0.022120084787542134,0.2430679048387545
2.3000000000000003,0.3622568354565654,0.22953188183473922,-0.2472613458528951,True,0.38397980475445254,0.02112024113060149,0.2538961554166721
2.4000000000000004,0.3556045092434672,0.23769669322387052,-0.3491510425308335,True,0.8001917817396054,0.022161361509881943,0.2653034775873151
2.5,0.35066000825399546,0.24673697930474597,-0.28392577688352333,True,0.5026262881197365,0.021207084126151722,0.27649363627891477
2.6,0.34288234971613507,0.25410949679443995,-0.36900670921289475,True,0.8230943507551609,0.023119894163458818,0.28703816776346036
2.7,0.3371296838059607,0.2629906824686699,-0.2575452716297787,True,0.40362910567644134,0.022358661872835504,0.29858094354347275
2.8000000000000003,0.3290898266873067,0.2705002835794727,-0.33399470899470896,True,0.7444388553543482,0.023928386083966625,0.3094699002075765
2.9000000000000004,0.3235263709463938,0.2792006482210339,-0.2470862470862471,True,0.40726403226403235,0.02256312876148491,0.32072777273188624
3.0,0.31554752830302224,0.28663113211575014,-0.3521173175152414,True,0.8092657054594771,0.023662681818232868,0.33157512281901425
3.1,0.3093624966652521,0.2948844488828005,-0.2892230576441103,True,0.5155518554170896,0.02250414703253385,0.3428484598458672
3.2,0.30070545636692664,0.30187502914120107,-0.3704433497536946,True,0.8221069916169734,0.0238875210659216,0.35492790193719914
3.3000000000000003,0.29422438310389626,0.3098494631008801,-0.29420194003527333,True,0.5121624703521255,0.022608824132490934,0.36512402089347273
3.4000000000000004,0.2852167140027048,0.3165849340548407,-0.3791523482245131,True,0.8432551046382659,0.02381530954114628,0.3773312315239208
3.5,0.27829273341412947,0.3241626245727592,-0.310515873015873,True,0.5523952708231059,0.022683397785930436,0.38753327428773643
3.6,0.26898735573123556,0.33033496039797594,-0.3895161730213277,True,0.85803264604811,0.023904302675572427,0.39964829652092426
3.7,0.26172864569755244,0.33759254264034166,-0.31382275132275134,True,0.5519520809469263,0.022787623887841155,0.40985194292026716
3.8000000000000003,0.25205146413891466,0.3434411694347028,-0.39944362624774993,True,0.8845081274204984,0.023886171582521057,0.42211088641838534
3.9000000000000004,0.24450813576072702,0.3504003522232821,-0.3170194003527337,True,0.5516145748104511,0.02270422521241581,0.4333006695590751
4.0,0.23449285578152643,0.3558273512667636,-0.40581830001625224,True,0.9004354996960231,0.02375603185356697,0.4446431496436667
4.1000000000000005,0.22654313541069554,0.36230503648319895,-0.33256439830834295,True,0.5918748949087766,0.02262951522097062,0.45584289414341383
