time_s,x_m,y_m,error,line_seen,steering_rad_s,deviation_m,progress_m
0.1,0.5911979282872164,0.016370400533928027,-0.4677680596047943,True,0.9355361192095886,0.008261842488928034,0.0169395109242112
0.2,0.5874173270296291,0.02577244133956688,-0.540903540903541,True,1.1549425631058288,0.01113945592099454,0.027207031289863792
0.30000000000000004,0.5853939409862932,0.03585639503455265,-0.4654481321147988,True,0.8554408554408555,0.011998744450011456,0.03822407111655801
0.4,0.5805400817497632,0.045477775375514166,-0.5087223008015087,True,1.0607187702897274,0.015228741346083806,0.04850502580009053
0.5,0.5784031435108687,0.05560502000061094,-0.3955340328221685,True,0.6778797976649967,0.015278175921621959,0.0598373828444283
0.6000000000000001,0.5734670562252111,0.06503575587615881,-0.4857992249296597,True,1.0618636419668106,0.017955248420307747,0.07126983002190856
0.7000000000000001,0.5708853762656275,0.07507278671594865,-0.3789615281140705,True,0.6510853594125519,0.01755943678434722,0.08162600656740282
0.8,0.5656484932382053,0.08434331645728581,-0.4738624338624338,True,1.042625773473231,0.01966567992866969,0.09323106521946856
0.9,0.5624343372800469,0.09416529057997815,-0.3837408837408838,True,0.6773602173602176,0.019298646376170667,0.10355904956112716
1.0,0.5563453534359937,0.10285239430049013,-0.4687052078356427,True,1.0223747397660443,0.02153689706402761,0.11512780901336606
1.1,0.5523663908834828,0.11290304103630311,-0.3576864535768645,True,0.6043541528949509,0.021049546244403458,0.12717190141486867
1.2000000000000002,0.5460634027228513,0.12148841432277915,-0.4489872267650046,True,0.9892752267181493,0.02277074333185959,0.13768255195645418
1.3,0.5418980253333571,0.1309758212637994,-0.3574128063923983,True,0.6232511924121904,0.021870677815673062,0.14928496413698222
1.4000000000000001,0.5350351193301234,0.13940868893849415,-0.4507722007722007,True,0.9949037959242037,0.0235497556484486,0.16002709770809442
1.5,0.530406496921947,0.1486960561000929,-0.35746901500326156,True,0.621634844237584,0.022375983473549712,0.17163336437595378
1.6,0.5227074892370145,0.15701796481362615,-0.4438009438009438,True,0.9739338163995699,0.0240988134892687,0.18411273590408817
1.7000000000000002,0.5177717979976761,0.16610070560708026,-0.3406677613574165,True,0.5782023402713057,0.022665388804148708,0.1943500461955292
1.8,0.5103606238547477,0.17396243742163645,-0.4388645105368655,True,0.97592577025318,0.02369109112330185,0.20630911074541602
1.9000000000000001,0.504704325707393,0.18260725721444104,-0.36267932144220805,True,0.6491734537897587,0.02256546415194585,0.2165784623268543
2.0,0.49632446590065143,0.19000626531359618,-0.43904434626084105,True,0.9544537173403151,0.023951166028194363,0.22882069268403615
2.1,0.4900587245782337,0.19866447493413367,-0.33278026657817594,True,0.5592964534736868,0.022756721351294272,0.23944130519304174
2.2,0.48139862440514036,0.2058444381417176,-0.4111552028218695,True,0.9006853418874325,0.02382525659060018,0.25173866575881965
2.3000000000000003,0.4751145967224695,0.21400402204928695,-0.3194096351991089,True,0.5470737027754573,0.02243095938332628,0.262992189030155
2.4000000000000004,0.4664800157755217,0.22080629795091836,-0.4062275316630717,True,0.8992729597901061,0.02320669712144296,0.273956913218796
2.5,0.4597427658528778,0.22862472629300318,-0.32466509062253746,True,0.5677677402045407,0.021841584397963267,0.2851811219038425
2.6,0.45052916881070415,0.2350261270140594,-0.4029518240044555,True,0.8841903813908291,0.022804566371547125,0.2963588214599069
2.7,0.4435498333814472,0.24257316670035162,-0.31115614094337496,True,0.5305165988256694,0.021305990821796534,0.3074729368249076
2.8000000000000003,0.4341391633014197,0.2486184802347972,-0.38452939861390567,True,0.842432054898342,0.022188505823995133,0.3186231697532267
2.9000000000000004,0.42678846080789967,0.25578387662886437,-0.30489893799246315,True,0.5301674153634838,0.02076221007785259,0.3296803272117341
3.0,0.4171704372285402,0.2613539298898033,-0.37648986047562566,True,0.8245706434344138,0.021687883698791082,0.34075620186118316
3.1,0.4095958997761622,0.2682731000560313,-0.289782820468741,True,0.4928586009305973,0.020172712359572534,0.3517421819446991
3.2,0.3997432983234317,0.27364473505153686,-0.36519355943816373,True,0.8057978578457502,0.020945068466487134,0.3629373453626845
3.3000000000000003,0.39192531464032676,0.2802716750641051,-0.2812284334023465,True,0.47849174076887574,0.01941561199638357,0.3738524353542767
3.4000000000000004,0.38190574781951664,0.2852259946550699,-0.3550302615050816,True,0.7838623511128984,0.020195700715050932,0.3850027027715679
3.5,0.37380514209932186,0.2914953019532355,-0.27806743135210293,True,0.4791720325512272,0.018756166911763978,0.3958705492889396
3.6,0.3638580433840773,0.29539026586219946,-0.34509535228959687,True,0.7572186255166877,0.02001464464479758,0.406478647633997
3.7,0.35542613537657314,0.30112090831057625,-0.23809523809523808,True,0.3691903619961174,0.018889836723777854,0.41730979394875334
3.8000000000000003,0.34539122047699655,0.30471260745514106,-0.29843604108309996,True,0.6572128851540617,0.020069959626085498,0.42790258063225917
3.9000000000000004,0.33724347740036814,0.31020953817294666,-0.19438521677327647,True,0.28471960923672945,0.018709634881937172,0.43763661788047026
4.0,0.3267559766017826,0.314091749978169,-0.2747074498899317,True,0.6297371328965186,0.019470999090674034,0.44946314390030095
4.1000000000000005,0.31823129856700716,0.3197570785565963,-0.19082892416225755,True,0.297779322596841,0.017764647132803565,0.45955544029378825
4.2,0.3075045725521395,0.3233425661617028,-0.28987289872898725,True,0.6787897720247043,0.01856970537257392,0.47146135131542555
4.3,0.2988194026624991,0.32871564953013566,-0.20611491829204,True,0.3284718561471328,0.016845864452071483,0.4815276601412488
4.4,0.28804735405632903,0.3319377977244193,-0.2951680672268907,True,0.6793892833886321,0.017697441390815596,0.4933232458084682
4.5,0.2791242625822106,0.33692416267662395,-0.2180205415499533,True,0.35889355742296913,0.016079481918827188,0.5034161940417181
4.6000000000000005,0.2683894222889295,0.33955962083507985,-0.29718803876107247,True,0.6735435747332641,0.01718673023967582,0.5149720956166803
4.7,0.25941677688897685,0.34439403559512544,-0.20287511230907454,True,0.3114372981661512,0.015396463838954785,0.5250057827634815
4.800000000000001,0.24842732217660282,0.34686444150996015,-0.29542762378583276,True,0.6834077590484238,0.016473377869398433,0.5367492829746041
4.9,0.23933576839204188,0.35144391723896345,-0.2013366750208855,True,0.3085824012768238,0.014638151817083325,0.5467622692178282
5.0,0.22827699457819056,0.35358209369780247,-0.29530916844349675,True,0.6845908303096048,0.0156992490204769,0.5579757588423835
5.1000000000000005,0.21901250284782456,0.3578354338805432,-0.20659062103929027,True,0.32446269467437405,0.014000957892254622,0.5685098694543917
5.2,0.2079599347330187,0.3596026119779814,-0.2936802973977696,True,0.6744502711540185,0.015064040632594495,0.57965222268195
5.300000000000001,0.198607165082836,0.3636307372860476,-0.19775629550065638,True,0.29958858910419955,0.013402126792545103,0.5901353025625644
5.4,0.18742450617778791,0.36506978438234483,-0.29542762378583276,True,0.688526575856842,0.014466824386138045,0.6013597907810184
5.5,0.17794851163472622,0.3688309040879396,-0.19799498746867167,True,0.29855733862018224,0.012890021415345326,0.611432237673966
5.6000000000000005,0.1667194851661507,0.3699516152303616,-0.29530916844349675,True,0.6879325178618185,0.013937375584961805,0.6230638032822458
5.7,0.1574751404344902,0.3729911510626993,-0.19438521677327647,True,0.28784648187633266,0.012716986847410322,0.6327181980806316
5.800000000000001,0.14682149202670638,0.3733082684009391,-0.2653061224489796,True,0.6015331505736623,0.014255344849555575,0.6436702549795679
5.9,0.13749694182733288,0.37602921124921523,-0.1592652042090244,True,0.2124894901780936,0.013071190270705203,0.6533112375196208
6.0,0.1268992178125672,0.3761413862052734,-0.22814498933901925,True,0.5251697638080334,0.014641962469097176,0.6642265026743659
6.1000000000000005,0.1170832566477963,0.37919920245654787,-0.12882706141133107,True,0.15833619489497397,0.012901063698956935,0.6743592518219059
6.2,0.10621506820496068,0.3796818425824488,-0.2335429769392033,True,0.5718018694062789,0.0138513163086284,0.6851965707476333
6.300000000000001,0.09630726361958286,0.3824461343576292,-0.152680443246481,True,0.2244983528002397,0.012221530369236266,0.6957462458289692
6.4,0.08522847442311245,0.3823646088722635,-0.24871703067191783,True,0.5934706487692725,0.013433484862480038,0.7067588469191248
6.5,0.07531679155680183,0.38493966645777433,-0.152680443246481,True,0.20932429906752517,0.011825757051016753,0.7172297952385118
6.6000000000000005,0.06448811121624329,0.38484487371887116,-0.2600460258452823,True,0.6274576342893659,0.012708821477158318,0.7280228254339958
6.7,0.0544584056292859,0.3870942286090129,-0.169412758766371,True,0.24819225045383067,0.011195781638293783,0.7381896982092819
6.800000000000001,0.04332146630441537,0.38646169642721456,-0.2653061224489796,True,0.6265056085805678,0.012396390578479988,0.7496167180937683
6.9,0.03327110541170835,0.38849275396384725,-0.16621743036837372,True,0.23334616865614155,0.010806007554534118,0.7597461618409793
7.0,0.022497552976654796,0.38773787133814,-0.2670859538784067,True,0.6350404312668465,0.011933600543670523,0.7708254580076439
7.1000000000000005,0.012363935316322013,0.38952367425610923,-0.16798941798941802,True,0.23688230008984734,0.010295381828448052,0.7809839784899155
7.2,0.0015957101911650933,0.3885919306978076,-0.27397676822964173,True,0.6539408866995071,0.011383652588698327,0.7917375121024952
7.300000000000001,-0.008597657487890717,0.39006041002047814,-0.1795521757498944,True,0.2646797590200415,0.00981348403090179,0.8022403069961694
7.4,-0.019342066149619353,0.38869707331529696,-0.28074273734651095,True,0.6626760362896384,0.01102039715985895,0.8130034090193352
7.5,-0.02957866944312146,0.3899065746875147,-0.17967288309493631,True,0.258275911938298,0.009554724164352385,0.8235011750500825
7.6000000000000005,-0.040271880804578754,0.3882866210449777,-0.2774458325789124,True,0.6526646146418009,0.010706332209122699,0.8342549101191639
7.7,-0.050547438763615345,0.3892204596860048,-0.1795521757498944,True,0.2612106946707708,0.009324814710478753,0.8444799067146616
7.800000000000001,-0.06114861333675808,0.3872538457364673,-0.2740341419586702,True,0.6425502501261162,0.010549420405624616,0.8554690974205525
7.9,-0.07145346328229095,0.38796131744564605,-0.17472434266327394,True,0.25013888603115164,0.0090934478290539,0.865695073778608
8.0,-0.08184803959214777,0.3859774063772391,-0.2787254205164653,True,0.661451918886122,0.010184611688671151,0.8765075744683573
8.1,-0.09215437457672518,0.38624475672946096,-0.19612389275310627,True,0.3096462577428535,0.008866650311622816,0.8867327881499272
8.200000000000001,-0.10229227213682418,0.3832649461082013,-0.27068622125656344,True,0.6159347710165841,0.010796082468074817,0.8971218944556343
8.3,-0.11263832125071659,0.3834009264367377,-0.16433941997851775,True,0.22233203867898982,0.009320122913704362,0.9076800106622358
8.4,-0.12289914367520222,0.3807655482505608,-0.2619047619047619,True,0.6213748657357681,0.010583769289625568,0.918198227851837
8.5,-0.13326226362547675,0.380655406333486,-0.16597783767595084,True,0.2360287511230906,0.009187149948572547,0.9287624667100165
8.6,-0.14335283155093131,0.37783927593639216,-0.2672057502246181,True,0.6356394129979035,0.010341918294174642,0.9391747988954418
8.700000000000001,-0.1536914368923663,0.37741164143634537,-0.17784992784992784,True,0.26634403332516543,0.009099393880654921,0.9497223436683235
8.8,-0.16365359366725934,0.3741179460689004,-0.27068622125656344,True,0.6342087359197625,0.010432354482263921,0.9601298511900902
8.9,-0.17400077914533743,0.37345357256804856,-0.1746031746031746,True,0.25312330255296034,0.009110826616356425,0.9704137805736486
9.0,-0.18386809102428062,0.37023165403796626,-0.2773319065453897,True,0.6573925450329945,0.010217239873116015,0.9810301425581547
9.1,-0.1941325639004101,0.3691514203813233,-0.19612389275310627,True,0.3110397717139291,0.009005241702017958,0.9912798922434396
9.200000000000001,-0.20374063238799384,0.3648015174627995,-0.2818342151675485,True,0.6493787527495392,0.011090367281947266,1.0019567742146982
9.3,-0.21399332012117991,0.362700682168203,-0.16086235489220563,True,0.2007528495090684,0.010550998999393078,1.012408577721511
9.4,-0.2234922515583768,0.358235069181613,-0.22457378012933563,True,0.5128589854958012,0.012489891630782207,1.0227242014621538
9.5,-0.23414312147983343,0.35646047760711813,-0.11566337226714589,True,0.12241633667210204,0.01128605028462833,1.0338409488679798
9.600000000000001,-0.24351922082462082,0.3524694524045726,-0.21787184009406235,True,0.5379521480150412,0.012476524716128133,1.0439613387675155
