time_s,x_m,y_m,error,line_seen,steering_rad_s,deviation_m,progress_m
0.1,0.8016120171942666,-0.022155911701385683,0.09015137586566162,True,-0.18030275173132324,0.0019987539465057412,0.021975602260036364
0.2,0.801123384690018,-0.031206215140752076,0.08008385744234794,True,-0.15010019646138223,0.0016682716492684557,0.031033059713429623
0.30000000000000004,0.7994346446556674,-0.04171331856763706,0.11037568180425333,True,-0.25104318797041203,0.0003885429770833907,0.041558345810507547
0.4,0.7987983526695489,-0.05195769947931022,0.07496947496947487,True,-0.11453274310417128,0.00029231484441750283,0.05182201707870071
0.5,0.7966890138679279,-0.062122081345720066,0.11342212491637774,True,-0.2652968997796583,0.001279128934829627,0.06208332953641715
0.6000000000000001,0.7960050595007342,-0.0723577654037319,0.07148915545862121,True,-0.10104534145948589,0.001349145411707938,0.07239068241664937
0.7000000000000001,0.793623956199667,-0.0824732269910425,0.11531986531986532,True,-0.27447044050097474,0.002825669438217647,0.08267718293207471
0.8,0.793025574664891,-0.09273150103999604,0.06319257262653478,True,-0.07425785255973905,0.002513827907597363,0.09294816155070551
0.9,0.7899526534538356,-0.10275908273904796,0.1332734351602275,True,-0.3366277328541477,0.004687232688814429,0.10320835410043383
1.0,0.7898250174610334,-0.11315469308786989,0.04131830849388101,True,0.009318509678584455,0.003575514378018978,0.11371371131439512
1.1,0.787298432574751,-0.1231160458463723,0.15996931610314505,True,-0.4385896398155541,0.004831331986443893,0.12391347121849483
1.2000000000000002,0.7866739781098575,-0.13339335837928254,0.1012506012506012,True,-0.14378248764865856,0.004160400492358562,0.1341878542757926
1.3,0.7829481527867764,-0.14325548306177374,0.19200470311581433,True,-0.47476350809684176,0.006414797864223997,0.14469510184370327
1.4000000000000001,0.7818384074479757,-0.15411620159595132,0.08453850676072903,True,-0.06161081716637276,0.005724763370590151,0.15559054099011727
1.5,0.7786038259209138,-0.1638723440753231,0.19018333040473262,True,-0.4860114844534688,0.0073121904908087,0.16574558450902988
1.6,0.7775899659547044,-0.1741597709886114,0.11487360376249271,True,-0.1544374808827455,0.006487424132397349,0.17633334494526665
1.7000000000000002,0.7740570566781126,-0.18374564825580122,0.2200709343566486,True,-0.5453391993074531,0.007976734648621189,0.18644039422408776
1.8,0.7726546878687608,-0.19396284600556896,0.14955266955266955,True,-0.22858707430136005,0.007251270554128715,0.19672783656817439
1.9000000000000001,0.7684867407202655,-0.20315684948347174,0.24321556579621104,True,-0.5800940278359635,0.009396200586680925,0.20700586304622703
2.0,0.7669225017372128,-0.2134397181477462,0.149485435199721,True,-0.20524073980295193,0.008348917979124001,0.2173541687385967
2.1,0.7629571329270514,-0.2230386930055021,0.2617913832199547,True,-0.6358887144601432,0.00979743882976418,0.2276384409766159
2.2,0.7606898967909824,-0.2330615863074736,0.20295995029091107,True,-0.3470884676527785,0.009468914087148806,0.23837618170860697
2.3000000000000003,0.7557282905077196,-0.24199162921405998,0.2964633806739069,True,-0.6864301917308095,0.011560288708693226,0.24837564946524004
2.4000000000000004,0.7532880638592708,-0.252113457821261,0.20446220446220445,True,-0.3169232327127065,0.010890323307736137,0.25876589810571415
